# timestamp_ms,seq,id,ext,len,d0,d1,d2,d3,d4,d5,d6,d7
1279858,130542,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1279859,130543,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1279869,130544,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1279870,130545,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
1279870,130546,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1279871,130547,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1279878,130548,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1279879,130549,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1279898,130550,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1279899,130551,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1279918,130552,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1279919,130553,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1279928,130554,0x18FEEE00,1,8,65,FF,FF,FF,FF,FF,FF,FF
1279929,130555,0x18FDE500,1,8,0A,14,1E,28,32,3C,46,13
1279938,130556,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1279939,130557,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1279948,130558,0x1CECFF00,1,8,20,0A,00,02,FF,CA,FE,00
1279958,130559,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1279959,130560,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1279969,130561,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1279970,130562,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1279970,130563,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1279978,130564,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1279979,130565,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1279998,130566,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1279999,130567,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1279999,130568,0x1CEBFF00,1,8,01,40,FF,0F,F0,E5,01,02
1280018,130569,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280019,130570,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280038,130571,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280039,130572,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280048,130573,0x1CEBFF00,1,8,02,F0,E3,01,FF,FF,FF,FF
1280058,130574,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280059,130575,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280069,130576,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1280070,130577,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
1280070,130578,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1280071,130579,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1280078,130580,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280079,130581,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280098,130582,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280099,130583,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280118,130584,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280119,130585,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280138,130586,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280139,130587,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280158,130588,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280159,130589,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280169,130590,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1280170,130591,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1280170,130592,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1280178,130593,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280179,130594,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280198,130595,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280199,130596,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280218,130597,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280219,130598,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280238,130599,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280239,130600,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280258,130601,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280259,130602,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280269,130603,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1280270,130604,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
1280270,130605,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1280271,130606,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
1280271,130607,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1280272,130608,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
1280272,130609,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
1280278,130610,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280279,130611,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280298,130612,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280299,130613,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280318,130614,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280319,130615,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280338,130616,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280339,130617,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280358,130618,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280359,130619,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280369,130620,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1280370,130621,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1280370,130622,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1280378,130623,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280379,130624,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280398,130625,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280399,130626,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280418,130627,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280419,130628,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280438,130629,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280439,130630,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280458,130631,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280459,130632,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280469,130633,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1280470,130634,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
1280470,130635,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1280471,130636,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1280478,130637,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280479,130638,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280498,130639,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280499,130640,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280518,130641,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280519,130642,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280538,130643,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280539,130644,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280558,130645,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280559,130646,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280569,130647,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1280570,130648,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1280570,130649,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1280578,130650,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280579,130651,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280598,130652,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280599,130653,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280618,130654,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280619,130655,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280638,130656,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280639,130657,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280658,130658,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280659,130659,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280669,130660,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1280670,130661,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
1280670,130662,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1280671,130663,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1280678,130664,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280679,130665,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280698,130666,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280699,130667,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280718,130668,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280719,130669,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280738,130670,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280739,130671,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280758,130672,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280759,130673,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280769,130674,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1280770,130675,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1280770,130676,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
1280771,130677,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1280771,130678,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
1280772,130679,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
1280778,130680,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280779,130681,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280798,130682,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280799,130683,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280818,130684,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280819,130685,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280838,130686,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280839,130687,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280858,130688,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280859,130689,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280869,130690,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1280870,130691,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
1280870,130692,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1280871,130693,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1280878,130694,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280879,130695,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280898,130696,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280899,130697,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280918,130698,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280919,130699,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280928,130700,0x18FEEE00,1,8,65,FF,FF,FF,FF,FF,FF,FF
1280929,130701,0x18FDE500,1,8,0A,14,1E,28,32,3C,46,13
1280938,130702,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280939,130703,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280948,130704,0x1CECFF00,1,8,20,0A,00,02,FF,CA,FE,00
1280958,130705,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280959,130706,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280969,130707,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1280970,130708,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1280970,130709,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1280978,130710,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280979,130711,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280998,130712,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1280999,130713,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1280999,130714,0x1CEBFF00,1,8,01,40,FF,0F,F0,E5,01,02
1281018,130715,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281019,130716,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281038,130717,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281039,130718,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281048,130719,0x1CEBFF00,1,8,02,F0,E3,01,FF,FF,FF,FF
1281058,130720,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281059,130721,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281069,130722,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1281070,130723,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
1281070,130724,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1281071,130725,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1281078,130726,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281079,130727,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281098,130728,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281099,130729,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281118,130730,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281119,130731,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281138,130732,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281139,130733,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281158,130734,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281159,130735,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281169,130736,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1281170,130737,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1281170,130738,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1281178,130739,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281179,130740,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281198,130741,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281199,130742,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281218,130743,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281219,130744,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281238,130745,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281239,130746,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281258,130747,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281259,130748,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281269,130749,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1281270,130750,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
1281270,130751,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1281271,130752,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
1281271,130753,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1281272,130754,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
1281272,130755,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
1281278,130756,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281279,130757,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281298,130758,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281299,130759,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281318,130760,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281319,130761,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281338,130762,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281339,130763,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281358,130764,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281359,130765,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281369,130766,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1281370,130767,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1281370,130768,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1281378,130769,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281379,130770,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281398,130771,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281399,130772,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281418,130773,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281419,130774,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281438,130775,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281439,130776,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281458,130777,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281459,130778,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281469,130779,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1281470,130780,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
1281470,130781,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1281471,130782,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1281478,130783,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281479,130784,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281498,130785,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281499,130786,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281518,130787,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281519,130788,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281538,130789,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281539,130790,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281558,130791,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281559,130792,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281569,130793,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1281570,130794,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
1281570,130795,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
1281578,130796,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281579,130797,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281598,130798,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281599,130799,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281618,130800,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281619,130801,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281638,130802,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281639,130803,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281658,130804,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
1281659,130805,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
1281669,130806,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
1281670,130807,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
