# timestamp_ms,seq,id,ext,len,d0,d1,d2,d3,d4,d5,d6,d7
# CAN raw dump: ON
$C,101857,2300,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
$C,101858,2301,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
$C,101858,2302,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
$C,101859,2303,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
$C,101865,2304,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
$C,101865,2305,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
$C,101885,2306,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
$C,101885,2307,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
$C,101905,2308,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
$C,101905,2309,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
$T,101924,0.00,19.00,nan,12.00,0.68,21.51,994.37,158.37,nan,50.00
$C,101925,2310,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
$C,101925,2311,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
$C,101935,2312,0x18EA0017,1,3,DA,FE,00,--,--,--,--,--
$C,101945,2313,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
$C,101945,2314,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
$C,101956,2315,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
$C,101956,2316,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
$C,101957,2317,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
$C,101957,2318,0x1CEC1700,1,8,10,73,00,11,11,DA,FE,00
