# timestamp_ms,seq,id,ext,len,d0,d1,d2,d3,d4,d5,d6,d7
51963,4361,0xCFF6600,1,8,BB,08,FF,FF,FF,FF,FF,FF
51983,4362,0xCF00400,1,8,FF,FF,FF,0A,46,FF,FF,FF
51983,4363,0xCFF6600,1,8,C1,08,FF,FF,FF,FF,FF,FF
52002,4364,0xCF00400,1,8,FF,FF,FF,0A,46,FF,FF,FF
52003,4365,0xCFF6600,1,8,C1,08,FF,FF,FF,FF,FF,FF
52023,4366,0xCF00400,1,8,FF,FF,FF,54,46,FF,FF,FF
52023,4367,0xCFF6600,1,8,CA,08,FF,FF,FF,FF,FF,FF
52042,4368,0xCF00400,1,8,FF,FF,FF,FC,45,FF,FF,FF
52043,4369,0xCFF6600,1,8,BF,08,FF,FF,FF,FF,FF,FF
52053,4370,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
52054,4371,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
52054,4372,0x18FEF200,1,8,1E,00,00,00,00,00,00,FF
52063,4373,0xCF00400,1,8,FF,FF,FF,24,45,FF,FF,FF
52063,4374,0xCFF6600,1,8,A4,08,FF,FF,FF,FF,FF,FF
52082,4375,0xCF00400,1,8,FF,FF,FF,24,45,FF,FF,FF
52083,4376,0xCFF6600,1,8,A4,08,FF,FF,FF,FF,FF,FF
52103,4377,0xCF00400,1,8,FF,FF,FF,4E,45,FF,FF,FF
52103,4378,0xCFF6600,1,8,A9,08,FF,FF,FF,FF,FF,FF
52122,4379,0xCF00400,1,8,FF,FF,FF,42,46,FF,FF,FF
52123,4380,0xCFF6600,1,8,C8,08,FF,FF,FF,FF,FF,FF
52143,4381,0xCF00400,1,8,FF,FF,FF,4A,46,FF,FF,FF
52143,4382,0xCFF6600,1,8,C9,08,FF,FF,FF,FF,FF,FF
52153,4383,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
52154,4384,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
52154,4385,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
52155,4386,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
52155,4387,0x18FEF200,1,8,1E,00,00,00,00,00,00,FF
52156,4388,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
52156,4389,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
52162,4390,0xCF00400,1,8,FF,FF,FF,4A,46,FF,FF,FF
52163,4391,0xCFF6600,1,8,C9,08,FF,FF,FF,FF,FF,FF
52182,4392,0xCF00400,1,8,FF,FF,FF,9C,45,FF,FF,FF
52183,4393,0xCFF6600,1,8,B3,08,FF,FF,FF,FF,FF,FF
52202,4394,0xCF00400,1,8,FF,FF,FF,02,45,FF,FF,FF
52203,4395,0xCFF6600,1,8,A0,08,FF,FF,FF,FF,FF,FF
52222,4396,0xCF00400,1,8,FF,FF,FF,02,45,FF,FF,FF
52223,4397,0xCFF6600,1,8,A0,08,FF,FF,FF,FF,FF,FF
52242,4398,0xCF00400,1,8,FF,FF,FF,78,44,FF,FF,FF
52243,4399,0xCFF6600,1,8,8F,08,FF,FF,FF,FF,FF,FF
52254,4400,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
52254,4401,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
52255,4402,0x18FEF200,1,8,1E,00,00,00,00,00,00,FF
52262,4403,0xCF00400,1,8,FF,FF,FF,AE,44,FF,FF,FF
52263,4404,0xCFF6600,1,8,95,08,FF,FF,FF,FF,FF,FF
52282,4405,0xCF00400,1,8,FF,FF,FF,74,45,FF,FF,FF
52283,4406,0xCFF6600,1,8,AE,08,FF,FF,FF,FF,FF,FF
52302,4407,0xCF00400,1,8,FF,FF,FF,74,45,FF,FF,FF
52303,4408,0xCFF6600,1,8,AE,08,FF,FF,FF,FF,FF,FF
52322,4409,0xCF00400,1,8,FF,FF,FF,D2,45,FF,FF,FF
52323,4410,0xCFF6600,1,8,BA,08,FF,FF,FF,FF,FF,FF
52342,4411,0xCF00400,1,8,FF,FF,FF,EA,45,FF,FF,FF
52343,4412,0xCFF6600,1,8,BD,08,FF,FF,FF,FF,FF,FF
52353,4413,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
52354,4414,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
52354,4415,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
52355,4416,0x18FEF200,1,8,1E,00,00,00,00,00,00,FF
52362,4417,0xCF00400,1,8,FF,FF,FF,A8,45,FF,FF,FF
52363,4418,0xCFF6600,1,8,B5,08,FF,FF,FF,FF,FF,FF
52382,4419,0xCF00400,1,8,FF,FF,FF,A8,45,FF,FF,FF
52383,4420,0xCFF6600,1,8,B5,08,FF,FF,FF,FF,FF,FF
52402,4421,0xCF00400,1,8,FF,FF,FF,14,45,FF,FF,FF
52403,4422,0xCFF6600,1,8,A2,08,FF,FF,FF,FF,FF,FF
52422,4423,0xCF00400,1,8,FF,FF,FF,12,45,FF,FF,FF
52423,4424,0xCFF6600,1,8,A2,08,FF,FF,FF,FF,FF,FF
52442,4425,0xCF00400,1,8,FF,FF,FF,8A,45,FF,FF,FF
52443,4426,0xCFF6600,1,8,B1,08,FF,FF,FF,FF,FF,FF
52453,4427,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
52454,4428,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
52454,4429,0x18FEF200,1,8,1E,00,00,00,00,00,00,FF
52462,4430,0xCF00400,1,8,FF,FF,FF,8A,45,FF,FF,FF
52463,4431,0xCFF6600,1,8,B1,08,FF,FF,FF,FF,FF,FF
52482,4432,0xCF00400,1,8,FF,FF,FF,C2,45,FF,FF,FF
52483,4433,0xCFF6600,1,8,B8,08,FF,FF,FF,FF,FF,FF
52502,4434,0xCF00400,1,8,FF,FF,FF,D0,45,FF,FF,FF
52503,4435,0xCFF6600,1,8,BA,08,FF,FF,FF,FF,FF,FF
52522,4436,0xCF00400,1,8,FF,FF,FF,98,45,FF,FF,FF
52523,4437,0xCFF6600,1,8,B3,08,FF,FF,FF,FF,FF,FF
52542,4438,0xCF00400,1,8,FF,FF,FF,98,45,FF,FF,FF
52543,4439,0xCFF6600,1,8,B3,08,FF,FF,FF,FF,FF,FF
52553,4440,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
52554,4441,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
52554,4442,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
52555,4443,0x18FEF200,1,8,1E,00,00,00,00,00,00,FF
52563,4444,0xCF00400,1,8,FF,FF,FF,30,45,FF,FF,FF
52563,4445,0xCFF6600,1,8,A6,08,FF,FF,FF,FF,FF,FF
52582,4446,0xCF00400,1,8,FF,FF,FF,0A,45,FF,FF,FF
52583,4447,0xCFF6600,1,8,A1,08,FF,FF,FF,FF,FF,FF
52603,4448,0xCF00400,1,8,FF,FF,FF,0E,45,FF,FF,FF
52603,4449,0xCFF6600,1,8,A1,08,FF,FF,FF,FF,FF,FF
52622,4450,0xCF00400,1,8,FF,FF,FF,0E,45,FF,FF,FF
52623,4451,0xCFF6600,1,8,A1,08,FF,FF,FF,FF,FF,FF
52643,4452,0xCF00400,1,8,FF,FF,FF,20,45,FF,FF,FF
52643,4453,0xCFF6600,1,8,A4,08,FF,FF,FF,FF,FF,FF
52653,4454,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
52654,4455,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
52654,4456,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
52655,4457,0x18FEF200,1,8,1E,00,00,00,00,00,00,FF
52656,4458,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
52656,4459,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
52662,4460,0xCF00400,1,8,FF,FF,FF,3E,45,FF,FF,FF
52663,4461,0xCFF6600,1,8,A7,08,FF,FF,FF,FF,FF,FF
52682,4462,0xCF00400,1,8,FF,FF,FF,3E,45,FF,FF,FF
52683,4463,0xCFF6600,1,8,A7,08,FF,FF,FF,FF,FF,FF
52702,4464,0xCF00400,1,8,FF,FF,FF,B4,45,FF,FF,FF
52703,4465,0xCFF6600,1,8,B6,08,FF,FF,FF,FF,FF,FF
52722,4466,0xCF00400,1,8,FF,FF,FF,6A,46,FF,FF,FF
52723,4467,0xCFF6600,1,8,CD,08,FF,FF,FF,FF,FF,FF
52742,4468,0xCF00400,1,8,FF,FF,FF,82,46,FF,FF,FF
52743,4469,0xCFF6600,1,8,D0,08,FF,FF,FF,FF,FF,FF
52753,4470,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
52754,4471,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
52754,4472,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
52755,4473,0x18FEF200,1,8,1E,00,00,00,00,00,00,FF
52762,4474,0xCF00400,1,8,FF,FF,FF,82,46,FF,FF,FF
52763,4475,0xCFF6600,1,8,D0,08,FF,FF,FF,FF,FF,FF
52782,4476,0xCF00400,1,8,FF,FF,FF,24,46,FF,FF,FF
52783,4477,0xCFF6600,1,8,C4,08,FF,FF,FF,FF,FF,FF
52802,4478,0xCF00400,1,8,FF,FF,FF,D0,45,FF,FF,FF
52803,4479,0xCFF6600,1,8,BA,08,FF,FF,FF,FF,FF,FF
52812,4480,0x18FEEE00,1,8,40,FF,FF,FF,FF,FF,FF,FF
52812,4481,0x18FDE500,1,8,0A,14,1E,28,32,3C,46,13
52822,4482,0xCF00400,1,8,FF,FF,FF,6C,45,FF,FF,FF
52823,4483,0xCFF6600,1,8,AD,08,FF,FF,FF,FF,FF,FF
52832,4484,0x1CECFF00,1,8,20,0E,00,02,FF,CA,FE,00
52842,4485,0xCF00400,1,8,FF,FF,FF,6C,45,FF,FF,FF
52843,4486,0xCFF6600,1,8,AD,08,FF,FF,FF,FF,FF,FF
52853,4487,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
52854,4488,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
52854,4489,0x18FEF200,1,8,1C,00,00,00,00,00,00,FF
52862,4490,0xCF00400,1,8,FF,FF,FF,40,45,FF,FF,FF
52863,4491,0xCFF6600,1,8,A8,08,FF,FF,FF,FF,FF,FF
52882,4492,0xCF00400,1,8,FF,FF,FF,5A,45,FF,FF,FF
52883,4493,0xCFF6600,1,8,AB,08,FF,FF,FF,FF,FF,FF
52883,4494,0x1CEBFF00,1,8,01,40,FF,0F,F0,E5,01,02
52902,4495,0xCF00400,1,8,FF,FF,FF,00,45,FF,FF,FF
52903,4496,0xCFF6600,1,8,A0,08,FF,FF,FF,FF,FF,FF
52922,4497,0xCF00400,1,8,FF,FF,FF,00,45,FF,FF,FF
52923,4498,0xCFF6600,1,8,A0,08,FF,FF,FF,FF,FF,FF
52932,4499,0x1CEBFF00,1,8,02,F0,E3,02,6E,00,03,01
52942,4500,0xCF00400,1,8,FF,FF,FF,3C,44,FF,FF,FF
52943,4501,0xCFF6600,1,8,87,08,FF,FF,FF,FF,FF,FF
52953,4502,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
52954,4503,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
52954,4504,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
52955,4505,0x18FEF200,1,8,1C,00,00,00,00,00,00,FF
52962,4506,0xCF00400,1,8,FF,FF,FF,90,43,FF,FF,FF
52963,4507,0xCFF6600,1,8,72,08,FF,FF,FF,FF,FF,FF
52983,4508,0xCF00400,1,8,FF,FF,FF,F8,42,FF,FF,FF
52983,4509,0xCFF6600,1,8,5F,08,FF,FF,FF,FF,FF,FF
53002,4510,0xCF00400,1,8,FF,FF,FF,F8,42,FF,FF,FF
53003,4511,0xCFF6600,1,8,5F,08,FF,FF,FF,FF,FF,FF
53022,4512,0xCF00400,1,8,FF,FF,FF,D6,42,FF,FF,FF
53023,4513,0xCFF6600,1,8,5A,08,FF,FF,FF,FF,FF,FF
53042,4514,0xCF00400,1,8,FF,FF,FF,0E,43,FF,FF,FF
53043,4515,0xCFF6600,1,8,61,08,FF,FF,FF,FF,FF,FF
53054,4516,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
53054,4517,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
53055,4518,0x18FEF200,1,8,1C,00,00,00,00,00,00,FF
53062,4519,0xCF00400,1,8,FF,FF,FF,0E,43,FF,FF,FF
53063,4520,0xCFF6600,1,8,61,08,FF,FF,FF,FF,FF,FF
53082,4521,0xCF00400,1,8,FF,FF,FF,52,43,FF,FF,FF
53083,4522,0xCFF6600,1,8,6A,08,FF,FF,FF,FF,FF,FF
53102,4523,0xCF00400,1,8,FF,FF,FF,A4,43,FF,FF,FF
53103,4524,0xCFF6600,1,8,74,08,FF,FF,FF,FF,FF,FF
53122,4525,0xCF00400,1,8,FF,FF,FF,0A,44,FF,FF,FF
53123,4526,0xCFF6600,1,8,81,08,FF,FF,FF,FF,FF,FF
53142,4527,0xCF00400,1,8,FF,FF,FF,0A,44,FF,FF,FF
53143,4528,0xCFF6600,1,8,81,08,FF,FF,FF,FF,FF,FF
53153,4529,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
53154,4530,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
53154,4531,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
53155,4532,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
53156,4533,0x18FEF200,1,8,1C,00,00,00,00,00,00,FF
53156,4534,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
53157,4535,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
53163,4536,0xCF00400,1,8,FF,FF,FF,84,44,FF,FF,FF
53163,4537,0xCFF6600,1,8,90,08,FF,FF,FF,FF,FF,FF
53182,4538,0xCF00400,1,8,FF,FF,FF,BE,44,FF,FF,FF
53183,4539,0xCFF6600,1,8,97,08,FF,FF,FF,FF,FF,FF
53202,4540,0xCF00400,1,8,FF,FF,FF,BE,44,FF,FF,FF
53203,4541,0xCFF6600,1,8,97,08,FF,FF,FF,FF,FF,FF
53222,4542,0xCF00400,1,8,FF,FF,FF,BC,44,FF,FF,FF
53223,4543,0xCFF6600,1,8,97,08,FF,FF,FF,FF,FF,FF
53242,4544,0xCF00400,1,8,FF,FF,FF,2C,45,FF,FF,FF
53243,4545,0xCFF6600,1,8,A5,08,FF,FF,FF,FF,FF,FF
53253,4546,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
53254,4547,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
53254,4548,0x18FEF200,1,8,1C,00,00,00,00,00,00,FF
53262,4549,0xCF00400,1,8,FF,FF,FF,F0,45,FF,FF,FF
53263,4550,0xCFF6600,1,8,BE,08,FF,FF,FF,FF,FF,FF
53282,4551,0xCF00400,1,8,FF,FF,FF,F0,45,FF,FF,FF
53283,4552,0xCFF6600,1,8,BE,08,FF,FF,FF,FF,FF,FF
53302,4553,0xCF00400,1,8,FF,FF,FF,FA,45,FF,FF,FF
53303,4554,0xCFF6600,1,8,BF,08,FF,FF,FF,FF,FF,FF
53322,4555,0xCF00400,1,8,FF,FF,FF,78,45,FF,FF,FF
53323,4556,0xCFF6600,1,8,AF,08,FF,FF,FF,FF,FF,FF
53342,4557,0xCF00400,1,8,FF,FF,FF,34,45,FF,FF,FF
53343,4558,0xCFF6600,1,8,A6,08,FF,FF,FF,FF,FF,FF
53353,4559,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
53354,4560,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
53354,4561,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
53355,4562,0x18FEF200,1,8,1C,00,00,00,00,00,00,FF
53362,4563,0xCF00400,1,8,FF,FF,FF,34,45,FF,FF,FF
53363,4564,0xCFF6600,1,8,A6,08,FF,FF,FF,FF,FF,FF
53382,4565,0xCF00400,1,8,FF,FF,FF,22,45,FF,FF,FF
53383,4566,0xCFF6600,1,8,A4,08,FF,FF,FF,FF,FF,FF
53402,4567,0xCF00400,1,8,FF,FF,FF,E6,44,FF,FF,FF
53403,4568,0xCFF6600,1,8,9C,08,FF,FF,FF,FF,FF,FF
53422,4569,0xCF00400,1,8,FF,FF,FF,86,44,FF,FF,FF
53423,4570,0xCFF6600,1,8,90,08,FF,FF,FF,FF,FF,FF
53442,4571,0xCF00400,1,8,FF,FF,FF,86,44,FF,FF,FF
53443,4572,0xCFF6600,1,8,90,08,FF,FF,FF,FF,FF,FF
53453,4573,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
53454,4574,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
53454,4575,0x18FEF200,1,8,1C,00,00,00,00,00,00,FF
53462,4576,0xCF00400,1,8,FF,FF,FF,84,44,FF,FF,FF
53463,4577,0xCFF6600,1,8,90,08,FF,FF,FF,FF,FF,FF
53482,4578,0xCF00400,1,8,FF,FF,FF,CE,44,FF,FF,FF
53483,4579,0xCFF6600,1,8,99,08,FF,FF,FF,FF,FF,FF
53503,4580,0xCF00400,1,8,FF,FF,FF,94,44,FF,FF,FF
53503,4581,0xCFF6600,1,8,92,08,FF,FF,FF,FF,FF,FF
53522,4582,0xCF00400,1,8,FF,FF,FF,94,44,FF,FF,FF
53523,4583,0xCFF6600,1,8,92,08,FF,FF,FF,FF,FF,FF
53542,4584,0xCF00400,1,8,FF,FF,FF,F2,43,FF,FF,FF
53543,4585,0xCFF6600,1,8,7E,08,FF,FF,FF,FF,FF,FF
53553,4586,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
53554,4587,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
53554,4588,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
53555,4589,0x18FEF200,1,8,1C,00,00,00,00,00,00,FF
53562,4590,0xCF00400,1,8,FF,FF,FF,B4,43,FF,FF,FF
53563,4591,0xCFF6600,1,8,76,08,FF,FF,FF,FF,FF,FF
53582,4592,0xCF00400,1,8,FF,FF,FF,B4,43,FF,FF,FF
53583,4593,0xCFF6600,1,8,76,08,FF,FF,FF,FF,FF,FF
53602,4594,0xCF00400,1,8,FF,FF,FF,C8,43,FF,FF,FF
53603,4595,0xCFF6600,1,8,79,08,FF,FF,FF,FF,FF,FF
53622,4596,0xCF00400,1,8,FF,FF,FF,DC,43,FF,FF,FF
53623,4597,0xCFF6600,1,8,7B,08,FF,FF,FF,FF,FF,FF
53642,4598,0xCF00400,1,8,FF,FF,FF,F8,43,FF,FF,FF
53643,4599,0xCFF6600,1,8,7F,08,FF,FF,FF,FF,FF,FF
53653,4600,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
53654,4601,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
53654,4602,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
53655,4603,0x18FEF200,1,8,1C,00,00,00,00,00,00,FF
53656,4604,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
53656,4605,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
53662,4606,0xCF00400,1,8,FF,FF,FF,F8,43,FF,FF,FF
53663,4607,0xCFF6600,1,8,7F,08,FF,FF,FF,FF,FF,FF
53682,4608,0xCF00400,1,8,FF,FF,FF,EA,43,FF,FF,FF
53683,4609,0xCFF6600,1,8,7D,08,FF,FF,FF,FF,FF,FF
53702,4610,0xCF00400,1,8,FF,FF,FF,B8,43,FF,FF,FF
53703,4611,0xCFF6600,1,8,77,08,FF,FF,FF,FF,FF,FF
53723,4612,0xCF00400,1,8,FF,FF,FF,B4,43,FF,FF,FF
53723,4613,0xCFF6600,1,8,76,08,FF,FF,FF,FF,FF,FF
53742,4614,0xCF00400,1,8,FF,FF,FF,B4,43,FF,FF,FF
53743,4615,0xCFF6600,1,8,76,08,FF,FF,FF,FF,FF,FF
53753,4616,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
53754,4617,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
53754,4618,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
53755,4619,0x18FEF200,1,8,1C,00,00,00,00,00,00,FF
53762,4620,0xCF00400,1,8,FF,FF,FF,D6,43,FF,FF,FF
53763,4621,0xCFF6600,1,8,7A,08,FF,FF,FF,FF,FF,FF
53782,4622,0xCF00400,1,8,FF,FF,FF,A4,43,FF,FF,FF
53783,4623,0xCFF6600,1,8,74,08,FF,FF,FF,FF,FF,FF
53802,4624,0xCF00400,1,8,FF,FF,FF,A4,43,FF,FF,FF
53803,4625,0xCFF6600,1,8,74,08,FF,FF,FF,FF,FF,FF
53812,4626,0x18FEEE00,1,8,41,FF,FF,FF,FF,FF,FF,FF
53813,4627,0x18FDE500,1,8,0A,14,1E,28,32,3C,46,13
53822,4628,0xCF00400,1,8,FF,FF,FF,26,43,FF,FF,FF
53823,4629,0xCFF6600,1,8,64,08,FF,FF,FF,FF,FF,FF
53832,4630,0x1CECFF00,1,8,20,0E,00,02,FF,CA,FE,00
53842,4631,0xCF00400,1,8,FF,FF,FF,B4,43,FF,FF,FF
53843,4632,0xCFF6600,1,8,76,08,FF,FF,FF,FF,FF,FF
53853,4633,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
53854,4634,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
53854,4635,0x18FEF200,1,8,1D,00,00,00,00,00,00,FF
53862,4636,0xCF00400,1,8,FF,FF,FF,0C,45,FF,FF,FF
53863,4637,0xCFF6600,1,8,A1,08,FF,FF,FF,FF,FF,FF
53882,4638,0xCF00400,1,8,FF,FF,FF,0C,45,FF,FF,FF
53883,4639,0xCFF6600,1,8,A1,08,FF,FF,FF,FF,FF,FF
53883,4640,0x1CEBFF00,1,8,01,40,FF,0F,F0,E5,01,02
53902,4641,0xCF00400,1,8,FF,FF,FF,8A,45,FF,FF,FF
53903,4642,0xCFF6600,1,8,B1,08,FF,FF,FF,FF,FF,FF
53922,4643,0xCF00400,1,8,FF,FF,FF,6A,45,FF,FF,FF
53923,4644,0xCFF6600,1,8,AD,08,FF,FF,FF,FF,FF,FF
53932,4645,0x1CEBFF00,1,8,02,F0,E3,02,6E,00,03,01
53943,4646,0xCF00400,1,8,FF,FF,FF,58,45,FF,FF,FF
53943,4647,0xCFF6600,1,8,AB,08,FF,FF,FF,FF,FF,FF
53953,4648,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
53954,4649,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
53954,4650,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
53955,4651,0x18FEF200,1,8,1D,00,00,00,00,00,00,FF
53962,4652,0xCF00400,1,8,FF,FF,FF,58,45,FF,FF,FF
53963,4653,0xCFF6600,1,8,AB,08,FF,FF,FF,FF,FF,FF
53983,4654,0xCF00400,1,8,FF,FF,FF,50,45,FF,FF,FF
53983,4655,0xCFF6600,1,8,AA,08,FF,FF,FF,FF,FF,FF
54002,4656,0xCF00400,1,8,FF,FF,FF,8C,45,FF,FF,FF
54003,4657,0xCFF6600,1,8,B1,08,FF,FF,FF,FF,FF,FF
54023,4658,0xCF00400,1,8,FF,FF,FF,14,46,FF,FF,FF
54023,4659,0xCFF6600,1,8,C2,08,FF,FF,FF,FF,FF,FF
54042,4660,0xCF00400,1,8,FF,FF,FF,14,46,FF,FF,FF
54043,4661,0xCFF6600,1,8,C2,08,FF,FF,FF,FF,FF,FF
54053,4662,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
54054,4663,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
54054,4664,0x18FEF200,1,8,1D,00,00,00,00,00,00,FF
54063,4665,0xCF00400,1,8,FF,FF,FF,18,46,FF,FF,FF
54063,4666,0xCFF6600,1,8,C3,08,FF,FF,FF,FF,FF,FF
54082,4667,0xCF00400,1,8,FF,FF,FF,A8,45,FF,FF,FF
54083,4668,0xCFF6600,1,8,B5,08,FF,FF,FF,FF,FF,FF
54102,4669,0xCF00400,1,8,FF,FF,FF,A8,45,FF,FF,FF
54103,4670,0xCFF6600,1,8,B5,08,FF,FF,FF,FF,FF,FF
54122,4671,0xCF00400,1,8,FF,FF,FF,32,45,FF,FF,FF
54123,4672,0xCFF6600,1,8,A6,08,FF,FF,FF,FF,FF,FF
54142,4673,0xCF00400,1,8,FF,FF,FF,BC,44,FF,FF,FF
54143,4674,0xCFF6600,1,8,97,08,FF,FF,FF,FF,FF,FF
54153,4675,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
54154,4676,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
54154,4677,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
54155,4678,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
54155,4679,0x18FEF200,1,8,1D,00,00,00,00,00,00,FF
54156,4680,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
54156,4681,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
54162,4682,0xCF00400,1,8,FF,FF,FF,B0,44,FF,FF,FF
54163,4683,0xCFF6600,1,8,96,08,FF,FF,FF,FF,FF,FF
54182,4684,0xCF00400,1,8,FF,FF,FF,B0,44,FF,FF,FF
54183,4685,0xCFF6600,1,8,96,08,FF,FF,FF,FF,FF,FF
54202,4686,0xCF00400,1,8,FF,FF,FF,F6,44,FF,FF,FF
54203,4687,0xCFF6600,1,8,9E,08,FF,FF,FF,FF,FF,FF
54222,4688,0xCF00400,1,8,FF,FF,FF,D6,44,FF,FF,FF
54223,4689,0xCFF6600,1,8,9A,08,FF,FF,FF,FF,FF,FF
54242,4690,0xCF00400,1,8,FF,FF,FF,58,44,FF,FF,FF
54243,4691,0xCFF6600,1,8,8B,08,FF,FF,FF,FF,FF,FF
54253,4692,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
54254,4693,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
54254,4694,0x18FEF200,1,8,1D,00,00,00,00,00,00,FF
54262,4695,0xCF00400,1,8,FF,FF,FF,58,44,FF,FF,FF
54263,4696,0xCFF6600,1,8,8B,08,FF,FF,FF,FF,FF,FF
54282,4697,0xCF00400,1,8,FF,FF,FF,E8,43,FF,FF,FF
54283,4698,0xCFF6600,1,8,7D,08,FF,FF,FF,FF,FF,FF
54302,4699,0xCF00400,1,8,FF,FF,FF,8C,43,FF,FF,FF
54303,4700,0xCFF6600,1,8,71,08,FF,FF,FF,FF,FF,FF
54323,4701,0xCF00400,1,8,FF,FF,FF,C2,43,FF,FF,FF
54323,4702,0xCFF6600,1,8,78,08,FF,FF,FF,FF,FF,FF
54342,4703,0xCF00400,1,8,FF,FF,FF,C2,43,FF,FF,FF
54343,4704,0xCFF6600,1,8,78,08,FF,FF,FF,FF,FF,FF
54353,4705,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
54354,4706,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
54354,4707,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
54355,4708,0x18FEF200,1,8,1D,00,00,00,00,00,00,FF
