# timestamp_ms,seq,id,ext,len,d0,d1,d2,d3,d4,d5,d6,d7
19747,45,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
19754,46,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
19755,47,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
19774,48,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
19775,49,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
19794,50,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
19795,51,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
19814,52,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
19815,53,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
19834,54,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
19835,55,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
19845,56,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
19846,57,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
19846,58,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
19847,59,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
19847,60,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
19848,61,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
19854,62,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
19855,63,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
19874,64,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
19875,65,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
19894,66,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
19895,67,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
19914,68,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
19915,69,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
19934,70,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
19935,71,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
19945,72,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
19946,73,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
19946,74,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
19947,75,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
19954,76,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
19955,77,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
19974,78,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
19975,79,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
19994,80,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
19995,81,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20004,82,0x18FEEE00,1,8,60,FF,FF,FF,FF,FF,FF,FF
20005,83,0x18FDE500,1,8,0A,14,1E,28,32,3C,46,13
20014,84,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20015,85,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20024,86,0x1CECFF00,1,8,20,0A,00,02,FF,CA,FE,00
20034,87,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20035,88,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20045,89,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
20046,90,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
20046,91,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
20054,92,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20055,93,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20074,94,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20075,95,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20075,96,0x1CEBFF00,1,8,01,40,FF,0F,F0,E5,01,02
20094,97,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20095,98,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20114,99,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20115,100,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20124,101,0x1CEBFF00,1,8,02,F0,E3,01,FF,FF,FF,FF
20134,102,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20135,103,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20145,104,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
20146,105,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
20146,106,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
20147,107,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
20154,108,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20155,109,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20174,110,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20175,111,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20194,112,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20195,113,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20214,114,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20215,115,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20234,116,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20235,117,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20245,118,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
20246,119,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
20246,120,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
20254,121,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20255,122,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20274,123,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20275,124,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20294,125,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20295,126,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20314,127,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20315,128,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20334,129,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20335,130,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20345,131,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
20346,132,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
20346,133,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
20347,134,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
20347,135,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
20348,136,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
20349,137,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
20354,138,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20355,139,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20374,140,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20375,141,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20394,142,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20395,143,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20414,144,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20415,145,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20434,146,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20435,147,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20445,148,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
20446,149,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
20446,150,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
20454,151,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20455,152,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20474,153,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20475,154,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20494,155,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20495,156,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20514,157,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20515,158,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20534,159,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20535,160,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20545,161,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
20546,162,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
20546,163,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
20547,164,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
20554,165,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20555,166,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20574,167,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20575,168,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20594,169,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20595,170,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20614,171,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20615,172,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20634,173,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20635,174,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20645,175,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
20646,176,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
20646,177,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
20654,178,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20655,179,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20674,180,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20675,181,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20694,182,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20695,183,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20714,184,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20715,185,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20734,186,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20735,187,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20745,188,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
20746,189,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
20746,190,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
20747,191,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
20754,192,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20755,193,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20774,194,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20775,195,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20794,196,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20795,197,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20814,198,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20815,199,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20834,200,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20835,201,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20845,202,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
20846,203,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
20846,204,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
20847,205,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
20847,206,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
20848,207,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
20854,208,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20855,209,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20874,210,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20875,211,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20894,212,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20895,213,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20914,214,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20915,215,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20934,216,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20935,217,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20945,218,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
20946,219,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
20946,220,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
20947,221,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
20954,222,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20955,223,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20974,224,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20975,225,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
20994,226,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
20995,227,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21004,228,0x18FEEE00,1,8,60,FF,FF,FF,FF,FF,FF,FF
21005,229,0x18FDE500,1,8,0A,14,1E,28,32,3C,46,13
21014,230,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21015,231,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21024,232,0x1CECFF00,1,8,20,0A,00,02,FF,CA,FE,00
21034,233,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21035,234,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21045,235,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
21046,236,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
21046,237,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
21054,238,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21055,239,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21074,240,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21075,241,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21075,242,0x1CEBFF00,1,8,01,40,FF,0F,F0,E5,01,02
21094,243,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21095,244,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21114,245,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21115,246,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21124,247,0x1CEBFF00,1,8,02,F0,E3,01,FF,FF,FF,FF
21134,248,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21135,249,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21145,250,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
21146,251,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
21146,252,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
21147,253,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
21154,254,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21155,255,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21174,256,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21175,257,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21194,258,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21195,259,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21214,260,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21215,261,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21234,262,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21235,263,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21245,264,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
21246,265,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
21246,266,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
21254,267,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21255,268,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21274,269,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21275,270,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21294,271,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21295,272,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21314,273,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21315,274,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21334,275,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21335,276,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21345,277,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
21346,278,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
21346,279,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
21347,280,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
21347,281,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
21348,282,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
21349,283,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
21354,284,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21355,285,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21374,286,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21375,287,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21394,288,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21395,289,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21414,290,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21415,291,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21434,292,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21435,293,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21445,294,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
21446,295,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
21446,296,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
21454,297,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21455,298,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21474,299,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21475,300,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21494,301,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21495,302,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21514,303,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21515,304,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21534,305,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21535,306,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21545,307,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
21546,308,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
21546,309,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
21547,310,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
21554,311,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21555,312,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21574,313,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21575,314,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21594,315,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21595,316,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21614,317,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21615,318,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21634,319,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21635,320,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21645,321,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
21646,322,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
21646,323,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
21654,324,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21655,325,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21674,326,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21675,327,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21694,328,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21695,329,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21714,330,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21715,331,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21734,332,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21735,333,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21745,334,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
21746,335,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
21746,336,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
21747,337,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
21754,338,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21755,339,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21774,340,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21775,341,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21794,342,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21795,343,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21814,344,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21815,345,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21834,346,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21835,347,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21845,348,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
21846,349,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
21846,350,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
21847,351,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
21847,352,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
21848,353,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
21854,354,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21855,355,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21874,356,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21875,357,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21894,358,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
21895,359,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
21914,360,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
