# timestamp_ms,seq,id,ext,len,d0,d1,d2,d3,d4,d5,d6,d7
34592,193,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34611,194,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34612,195,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34631,196,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34632,197,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34651,198,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34652,199,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34671,200,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34672,201,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34682,202,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
34683,203,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
34683,204,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
34684,205,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
34684,206,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
34685,207,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
34691,208,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34692,209,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34711,210,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34712,211,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34731,212,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34732,213,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34751,214,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34752,215,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34771,216,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34772,217,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34782,218,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
34783,219,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
34783,220,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
34784,221,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
34791,222,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34792,223,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34811,224,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34812,225,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34831,226,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34832,227,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34841,228,0x18FEEE00,1,8,60,FF,FF,FF,FF,FF,FF,FF
34842,229,0x18FDE500,1,8,0A,14,1E,28,32,3C,46,13
34851,230,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34852,231,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34861,232,0x1CECFF00,1,8,20,0A,00,02,FF,CA,FE,00
34871,233,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34872,234,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34882,235,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
34883,236,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
34883,237,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
34891,238,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34892,239,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34911,240,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34912,241,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34912,242,0x1CEBFF00,1,8,01,40,FF,0F,F0,E5,01,02
34931,243,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34932,244,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34951,245,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34952,246,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34961,247,0x1CEBFF00,1,8,02,F0,E3,01,FF,FF,FF,FF
34971,248,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34972,249,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
34982,250,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
34983,251,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
34983,252,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
34984,253,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
34991,254,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
34992,255,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35011,256,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35012,257,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35031,258,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35032,259,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35051,260,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35052,261,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35071,262,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35072,263,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35082,264,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
35083,265,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
35083,266,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
35091,267,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35092,268,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35111,269,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35112,270,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35131,271,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35132,272,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35151,273,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35152,274,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35171,275,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35172,276,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35182,277,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
35183,278,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
35183,279,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
35184,280,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
35184,281,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
35185,282,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
35186,283,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
35191,284,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35192,285,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35211,286,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35212,287,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35231,288,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35232,289,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35251,290,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35252,291,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35271,292,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35272,293,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35282,294,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
35283,295,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
35283,296,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
35291,297,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35292,298,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35311,299,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35312,300,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35331,301,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35332,302,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35351,303,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35352,304,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35371,305,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35372,306,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35382,307,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
35383,308,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
35383,309,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
35384,310,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
35391,311,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35392,312,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35411,313,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35412,314,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35431,315,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35432,316,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35451,317,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35452,318,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35471,319,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35472,320,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35482,321,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
35483,322,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
35483,323,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
35491,324,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35492,325,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35511,326,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35512,327,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35531,328,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35532,329,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35551,330,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35552,331,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35571,332,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35572,333,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35582,334,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
35583,335,0x10FF6500,1,8,FC,FF,FF,FF,FF,FF,FF,FF
35583,336,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
35584,337,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
35591,338,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35592,339,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35611,340,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35612,341,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35631,342,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35632,343,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35651,344,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35652,345,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35671,346,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35672,347,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35682,348,0x18FEF100,1,8,3F,00,00,FF,FF,FF,FF,FF
35683,349,0x18F00500,1,8,FF,FF,FF,FF,20,2D,FF,FF
35683,350,0x18F00600,1,8,FF,FF,FF,FF,FF,FF,FF,FF
35684,351,0x18FEF200,1,8,00,00,00,FB,00,00,00,FF
35684,352,0x1CFDDF00,1,8,FE,FF,FF,FF,FF,FF,FF,FF
35685,353,0x1CFF6A00,1,8,FC,FF,FF,FF,FF,FF,FF,FF
35691,354,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35692,355,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35711,356,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35712,357,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35731,358,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
35732,359,0xCFF6600,1,8,00,00,FF,FF,FF,FF,FF,FF
35751,360,0xCF00400,1,8,FF,FF,FF,00,00,FF,FF,FF
