# timestamp_ms,seq,id,ext,len,d0,d1,d2,d3,d4,d5,d6,d7
$T,1111671,0.00,24.00,nan,12.40,0.68,20.80,994.34,158.62,nan,50.00
$T,1111771,0.00,24.00,nan,12.40,0.68,20.80,994.33,158.71,nan,50.00
$T,1111871,0.00,24.00,nan,12.40,0.68,20.81,994.33,158.70,nan,50.00
$T,1111971,0.00,24.00,nan,12.40,0.68,20.81,994.34,158.68,nan,50.00
$T,1112071,0.00,24.00,nan,12.40,0.68,20.81,994.33,158.69,nan,50.00
$T,1112171,0.00,24.00,nan,12.40,0.68,20.81,994.35,158.60,nan,50.00
$T,1112271,0.00,24.00,nan,12.40,0.68,20.81,994.35,158.57,nan,50.00
$T,1112371,0.00,24.00,nan,12.40,0.68,20.81,994.35,158.60,nan,50.00
$T,1112471,0.00,24.00,nan,12.40,0.68,20.81,994.34,158.66,nan,50.00
$T,1112571,0.00,24.00,nan,12.40,0.68,20.81,994.34,158.62,nan,50.00
$T,1112671,0.00,24.00,nan,12.40,0.68,20.81,994.34,158.61,nan,50.00
$T,1112771,0.00,24.00,nan,12.40,0.68,20.81,994.35,158.59,nan,50.00
$T,1112871,0.00,24.00,nan,12.40,0.68,20.81,994.34,158.60,nan,50.00
$T,1112971,0.00,24.00,nan,12.40,0.68,20.81,994.35,158.57,nan,50.00
$T,1113071,0.00,24.00,nan,12.40,0.68,20.81,994.35,158.58,nan,50.00
$T,1113171,0.00,24.00,nan,12.40,0.68,20.81,994.35,158.59,nan,50.00
$T,1113271,0.00,24.00,nan,12.40,0.68,20.81,994.35,158.52,nan,50.00
$T,1113371,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.53,nan,50.00
$T,1113471,0.00,24.00,nan,12.40,0.68,20.81,994.35,158.56,nan,50.00
$T,1113571,0.00,24.00,nan,12.40,0.68,20.81,994.35,158.60,nan,50.00
$T,1113671,0.00,24.00,nan,12.40,0.68,20.81,994.34,158.64,nan,50.00
$T,1113771,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.59,nan,50.00
$T,1113871,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.56,nan,50.00
$T,1113971,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.50,nan,50.00
$T,1114071,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.55,nan,50.00
$T,1114171,0.00,24.00,nan,12.40,0.68,20.81,994.35,158.56,nan,50.00
$T,1114271,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.54,nan,50.00
$T,1114371,0.00,24.00,nan,12.40,0.68,20.81,994.35,158.55,nan,50.00
$T,1114471,0.00,24.00,nan,12.40,0.68,20.81,994.35,158.58,nan,50.00
$T,1114571,0.00,24.00,nan,12.40,0.68,20.82,994.34,158.63,nan,50.00
$T,1114671,0.00,24.00,nan,12.40,0.68,20.82,994.34,158.65,nan,50.00
$T,1114771,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.58,nan,50.00
